STATIONS_ID,BEZUGSDATUM_SYNOP,MESSZEITPUNKT,QN_1,AE_GB_POS,AE_GL_POS,AE_GPM,AE_P,AE_TT,AE_RF,AE_TD,AE_FF,AE_DD,eor
4928,2021060112,3708,-999,48.66,9.26,18354,72.97,-54.7,1,-86.1,3.8,288,eor
4928,2021060112,3710,-999,48.66,9.26,18364,72.86,-54.7,1,-86.1,3.6,289,eor
4928,2021060112,3712,-999,48.66,9.27,18372,72.77,-54.8,1,-86.1,3.5,291,eor
4928,2021060112,3714,-999,48.66,9.27,18382,72.67,-54.8,1,-86.1,3.3,293,eor
4928,2021060112,3716,-999,48.66,9.27,18391,72.56,-54.8,1,-86.1,3.2,296,eor
4928,2021060112,3718,-999,48.66,9.27,18401,72.46,-54.8,1,-86.1,3,299,eor
4928,2021060112,3720,-999,48.66,9.27,18410,72.35,-54.8,1,-86.1,2.8,303,eor
4928,2021060112,3722,-999,48.66,9.27,18419,72.24,-54.7,1,-86,2.7,308,eor
4928,2021060112,3724,-999,48.66,9.27,18429,72.14,-54.8,1,-86.1,2.6,314,eor
4928,2021060112,3726,-999,48.66,9.27,18437,72.03,-54.8,1,-86.1,2.5,321,eor
4928,2021060112,3728,-999,48.66,9.27,18447,71.94,-54.8,1,-86.1,2.4,328,eor
4928,2021060112,3730,-999,48.66,9.27,18455,71.84,-54.9,1,-86.1,2.4,336,eor
4928,2021060112,3732,-999,48.66,9.27,18464,71.73,-54.9,1,-86.2,2.4,344,eor
4928,2021060112,3734,-999,48.66,9.27,18472,71.63,-55,1,-86.2,2.5,352,eor
4928,2021060112,3736,-999,48.66,9.27,18483,71.52,-55,1,-86.2,2.6,360,eor
4928,2021060112,3738,-999,48.66,9.27,18492,71.42,-55,1,-86.3,2.8,7,eor
4928,2021060112,3740,-999,48.66,9.27,18501,71.31,-55,1,-86.3,2.9,13,eor
4928,2021060112,3742,-999,48.66,9.27,18510,71.21,-55,1,-86.3,3.1,19,eor
4928,2021060112,3744,-999,48.66,9.27,18520,71.12,-55,1,-86.3,3.3,24,eor
4928,2021060112,3746,-999,48.66,9.27,18529,71.02,-54.9,1,-86.3,3.5,29,eor
4928,2021060112,3748,-999,48.66,9.27,18538,70.91,-54.9,1,-86.2,3.7,33,eor
4928,2021060112,3750,-999,48.66,9.27,18546,70.81,-54.8,1,-86.2,3.9,37,eor
4928,2021060112,3752,-999,48.66,9.27,18556,70.71,-54.8,1,-86.2,4.1,41,eor
4928,2021060112,3754,-999,48.66,9.27,18565,70.62,-54.8,1,-86.2,4.3,44,eor
4928,2021060112,3756,-999,48.66,9.27,18573,70.52,-54.7,1,-86.2,4.5,47,eor
4928,2021060112,3758,-999,48.66,9.26,18581,70.43,-54.7,1,-86.2,4.6,50,eor
4928,2021060112,3760,-999,48.66,9.26,18589,70.35,-54.6,1,-86.2,4.8,53,eor
4928,2021060112,3762,-999,48.66,9.26,18597,70.24,-54.6,1,-86.2,4.9,55,eor
4928,2021060112,3764,-999,48.66,9.26,18607,70.16,-54.6,1,-86.2,4.9,58,eor
4928,2021060112,3766,-999,48.66,9.26,18617,70.05,-54.6,1,-86.2,5,60,eor
4928,2021060112,3768,-999,48.66,9.26,18623,69.95,-54.6,1,-86.2,5,62,eor
4928,2021060112,3770,-999,48.66,9.26,18633,69.87,-54.6,1,-86.2,5,63,eor
4928,2021060112,3772,-999,48.66,9.26,18642,69.76,-54.6,1,-86.2,4.9,65,eor
4928,2021060112,3774,-999,48.66,9.26,18650,69.68,-54.6,1,-86.1,4.9,66,eor
4928,2021060112,3776,-999,48.66,9.26,18660,69.58,-54.6,1,-86.1,4.8,67,eor
4928,2021060112,3778,-999,48.66,9.26,18669,69.48,-54.6,1,-86.1,4.7,68,eor
4928,2021060112,3780,-999,48.66,9.26,18676,69.39,-54.6,1,-86,4.5,68,eor
4928,2021060112,3782,-999,48.66,9.26,18686,69.29,-54.6,1,-86,4.4,69,eor
4928,2021060112,3784,-999,48.66,9.26,18695,69.19,-54.7,1,-86,4.2,68,eor
4928,2021060112,3786,-999,48.66,9.26,18704,69.09,-54.7,1,-86,4,68,eor
4928,2021060112,3788,-999,48.66,9.26,18714,68.99,-54.8,1,-86,3.8,67,eor
4928,2021060112,3790,-999,48.66,9.26,18722,68.9,-54.9,1,-86,3.6,66,eor
4928,2021060112,3792,-999,48.66,9.26,18732,68.8,-54.9,1,-86,3.4,65,eor
4928,2021060112,3794,-999,48.66,9.26,18741,68.7,-55,1,-86,3.3,63,eor
4928,2021060112,3796,-999,48.66,9.26,18749,68.6,-55.1,1,-86,3.1,61,eor
4928,2021060112,3798,-999,48.66,9.26,18758,68.5,-55.1,1,-86,2.9,59,eor
4928,2021060112,3800,-999,48.66,9.26,18770,68.4,-55.2,1,-86.1,2.7,57,eor
4928,2021060112,3802,-999,48.66,9.26,18777,68.3,-55.3,1,-86.1,2.6,54,eor
4928,2021060112,3804,-999,48.66,9.26,18787,68.2,-55.4,1,-86.1,2.4,51,eor
4928,2021060112,3806,-999,48.66,9.26,18796,68.1,-55.4,1,-86.1,2.3,48,eor
4928,2021060112,3808,-999,48.66,9.26,18804,68.02,-55.5,1,-86.2,2.3,45,eor
4928,2021060112,3810,-999,48.66,9.26,18813,67.92,-55.5,1,-86.2,2.2,42,eor
4928,2021060112,3812,-999,48.66,9.26,18822,67.82,-55.6,1,-86.2,2.2,39,eor
4928,2021060112,3814,-999,48.66,9.26,18833,67.72,-55.6,1,-86.2,2.2,37,eor
4928,2021060112,3816,-999,48.66,9.26,18841,67.62,-55.6,1,-86.3,2.3,35,eor
4928,2021060112,3818,-999,48.66,9.26,18850,67.52,-55.6,1,-86.3,2.3,34,eor
4928,2021060112,3820,-999,48.66,9.26,18860,67.42,-55.6,1,-86.3,2.4,34,eor
4928,2021060112,3822,-999,48.66,9.26,18870,67.32,-55.6,1,-86.3,2.5,33,eor
4928,2021060112,3824,-999,48.66,9.26,18879,67.22,-55.6,1,-86.4,2.6,34,eor
4928,2021060112,3826,-999,48.66,9.26,18888,67.12,-55.6,1,-86.4,2.7,34,eor
4928,2021060112,3828,-999,48.66,9.26,18896,67.04,-55.6,1,-86.4,2.9,35,eor
4928,2021060112,3830,-999,48.66,9.26,18905,66.94,-55.6,1,-86.4,3,36,eor
4928,2021060112,3832,-999,48.66,9.26,18915,66.83,-55.5,1,-86.4,3.2,37,eor
4928,2021060112,3834,-999,48.66,9.26,18926,66.73,-55.5,1,-86.4,3.3,38,eor
4928,2021060112,3836,-999,48.66,9.26,18936,66.63,-55.5,1,-86.4,3.5,38,eor
4928,2021060112,3838,-999,48.66,9.26,18946,66.52,-55.5,1,-86.4,3.6,39,eor
4928,2021060112,3840,-999,48.66,9.26,18956,66.42,-55.4,1,-86.5,3.8,40,eor
4928,2021060112,3842,-999,48.66,9.26,18965,66.31,-55.4,1,-86.4,3.9,41,eor
4928,2021060112,3844,-999,48.66,9.26,18975,66.21,-55.4,1,-86.4,4,42,eor
4928,2021060112,3846,-999,48.66,9.26,18986,66.1,-55.4,1,-86.4,4.1,43,eor
4928,2021060112,3848,-999,48.66,9.26,18996,66,-55.3,1,-86.4,4.2,44,eor
4928,2021060112,3850,-999,48.66,9.26,19007,65.89,-55.4,1,-86.4,4.3,45,eor
4928,2021060112,3852,-999,48.66,9.26,19017,65.78,-55.4,1,-86.5,4.3,46,eor
4928,2021060112,3854,-999,48.66,9.26,19027,65.68,-55.4,1,-86.5,4.3,47,eor
4928,2021060112,3856,-999,48.66,9.26,19038,65.57,-55.4,1,-86.5,4.2,48,eor
4928,2021060112,3858,-999,48.66,9.26,19050,65.46,-55.4,1,-86.5,4.1,48,eor
4928,2021060112,3860,-999,48.66,9.26,19059,65.36,-55.3,1,-86.5,4,49,eor
4928,2021060112,3862,-999,48.66,9.26,19068,65.25,-55.3,1,-86.4,3.9,49,eor
4928,2021060112,3864,-999,48.66,9.26,19078,65.15,-55.2,1,-86.4,3.7,50,eor
4928,2021060112,3866,-999,48.66,9.26,19087,65.06,-55.2,1,-86.4,3.5,50,eor
4928,2021060112,3868,-999,48.66,9.26,19097,64.96,-55.2,1,-86.4,3.3,49,eor
4928,2021060112,3870,-999,48.66,9.26,19106,64.87,-55.2,1,-86.4,3,49,eor
4928,2021060112,3872,-999,48.66,9.26,19117,64.76,-55.1,1,-86.4,2.8,47,eor
4928,2021060112,3874,-999,48.66,9.26,19127,64.66,-55.1,1,-86.3,2.5,45,eor
4928,2021060112,3876,-999,48.66,9.26,19137,64.55,-55.1,1,-86.3,2.2,42,eor
4928,2021060112,3878,-999,48.66,9.26,19147,64.46,-55,1,-86.3,2,38,eor
4928,2021060112,3880,-999,48.66,9.26,19156,64.35,-55,1,-86.3,1.7,31,eor
4928,2021060112,3882,-999,48.66,9.26,19167,64.25,-55,1,-86.2,1.5,23,eor
4928,2021060112,3884,-999,48.66,9.26,19178,64.14,-55,1,-86.2,1.4,12,eor
4928,2021060112,3886,-999,48.66,9.26,19188,64.05,-55,1,-86.3,1.3,358,eor
4928,2021060112,3888,-999,48.66,9.26,19197,63.94,-55,1,-86.3,1.3,344,eor
4928,2021060112,3890,-999,48.66,9.26,19209,63.83,-55.1,1,-86.3,1.3,332,eor
4928,2021060112,3892,-999,48.66,9.26,19220,63.72,-55.1,1,-86.3,1.4,322,eor
4928,2021060112,3894,-999,48.66,9.26,19231,63.61,-55.1,1,-86.4,1.5,314,eor
4928,2021060112,3896,-999,48.66,9.26,19240,63.52,-55.2,1,-86.4,1.6,309,eor
4928,2021060112,3898,-999,48.66,9.26,19251,63.41,-55.3,1,-86.5,1.7,305,eor
4928,2021060112,3900,-999,48.66,9.26,19262,63.3,-55.3,1,-86.5,1.8,302,eor
4928,2021060112,3902,-999,48.66,9.26,19271,63.21,-55.3,1,-86.5,1.8,301,eor
4928,2021060112,3904,-999,48.66,9.26,19281,63.12,-55.3,1,-86.5,1.7,300,eor
4928,2021060112,3906,-999,48.66,9.26,19291,63.03,-55.2,1,-86.5,1.6,300,eor
4928,2021060112,3908,-999,48.66,9.26,19300,62.92,-55.1,1,-86.4,1.5,301,eor
4928,2021060112,3910,-999,48.66,9.26,19310,62.83,-54.9,1,-86.3,1.4,303,eor
4928,2021060112,3912,-999,48.66,9.26,19320,62.73,-54.9,1,-86.3,1.2,306,eor
4928,2021060112,3914,-999,48.66,9.26,19330,62.63,-54.8,1,-86.2,1,310,eor
4928,2021060112,3916,-999,48.66,9.26,19340,62.54,-54.9,1,-86.3,0.9,317,eor
4928,2021060112,3918,-999,48.66,9.26,19350,62.43,-54.9,1,-86.3,0.7,327,eor
4928,2021060112,3920,-999,48.66,9.26,19362,62.32,-55,1,-86.3,0.6,342,eor
4928,2021060112,3922,-999,48.66,9.26,19372,62.23,-55,1,-86.3,0.5,2,eor
4928,2021060112,3924,-999,48.66,9.26,19380,62.14,-55.1,1,-86.3,0.5,25,eor
4928,2021060112,3926,-999,48.66,9.26,19391,62.03,-55.1,1,-86.3,0.6,44,eor
4928,2021060112,3928,-999,48.66,9.26,19402,61.93,-55.2,1,-86.3,0.7,57,eor
4928,2021060112,3930,-999,48.66,9.26,19413,61.84,-55.2,1,-86.3,0.8,66,eor
4928,2021060112,3932,-999,48.66,9.26,19423,61.73,-55.2,1,-86.3,1,72,eor
4928,2021060112,3934,-999,48.66,9.26,19432,61.64,-55.3,1,-86.3,1.1,76,eor
4928,2021060112,3936,-999,48.66,9.26,19441,61.54,-55.3,1,-86.2,1.2,79,eor
4928,2021060112,3938,-999,48.66,9.26,19453,61.45,-55.3,1,-86.2,1.4,81,eor
4928,2021060112,3940,-999,48.66,9.26,19464,61.34,-55.3,1,-86.2,1.5,82,eor
4928,2021060112,3942,-999,48.66,9.26,19474,61.24,-55.4,1,-86.2,1.6,83,eor
4928,2021060112,3944,-999,48.66,9.26,19486,61.13,-55.4,1,-86.2,1.7,83,eor
4928,2021060112,3946,-999,48.66,9.26,19495,61.04,-55.5,1,-86.2,1.9,83,eor
4928,2021060112,3948,-999,48.66,9.26,19505,60.94,-55.5,1,-86.2,2,83,eor
4928,2021060112,3950,-999,48.66,9.26,19515,60.85,-55.6,1,-86.3,2.1,83,eor
4928,2021060112,3952,-999,48.66,9.26,19526,60.75,-55.7,1,-86.3,2.3,83,eor
4928,2021060112,3954,-999,48.66,9.26,19535,60.64,-55.8,1,-86.3,2.4,82,eor
4928,2021060112,3956,-999,48.66,9.26,19546,60.55,-55.9,1,-86.4,2.6,82,eor
4928,2021060112,3958,-999,48.66,9.26,19556,60.45,-55.9,1,-86.4,2.7,82,eor
4928,2021060112,3960,-999,48.66,9.26,19566,60.36,-56,1,-86.4,2.9,82,eor
4928,2021060112,3962,-999,48.66,9.26,19576,60.26,-56,1,-86.4,3.1,83,eor
4928,2021060112,3964,-999,48.66,9.26,19587,60.17,-56,1,-86.4,3.2,83,eor
4928,2021060112,3966,-999,48.66,9.26,19596,60.07,-56.1,1,-86.4,3.4,84,eor
4928,2021060112,3968,-999,48.66,9.26,19608,59.96,-56.2,1,-86.5,3.5,85,eor
4928,2021060112,3970,-999,48.66,9.26,19617,59.88,-56.2,1,-86.5,3.6,86,eor
4928,2021060112,3972,-999,48.66,9.26,19627,59.77,-56.3,1,-86.6,3.6,87,eor
4928,2021060112,3974,-999,48.66,9.26,19638,59.69,-56.3,1,-86.6,3.7,88,eor
4928,2021060112,3976,-999,48.66,9.26,19647,59.6,-56.4,1,-86.6,3.7,89,eor
4928,2021060112,3978,-999,48.66,9.26,19656,59.5,-56.4,1,-86.6,3.6,91,eor
4928,2021060112,3980,-999,48.66,9.26,19667,59.41,-56.4,1,-86.7,3.5,92,eor
4928,2021060112,3982,-999,48.66,9.26,19677,59.31,-56.4,1,-86.7,3.4,93,eor
4928,2021060112,3984,-999,48.66,9.26,19687,59.21,-56.4,1,-86.7,3.3,95,eor
4928,2021060112,3986,-999,48.66,9.26,19699,59.12,-56.4,1,-86.7,3,96,eor
4928,2021060112,3988,-999,48.66,9.26,19709,59.02,-56.5,1,-86.7,2.8,97,eor
4928,2021060112,3990,-999,48.66,9.26,19719,58.92,-56.5,1,-86.8,2.6,97,eor
4928,2021060112,3992,-999,48.66,9.26,19729,58.83,-56.6,1,-86.8,2.3,97,eor
4928,2021060112,3994,-999,48.66,9.26,19739,58.75,-56.6,1,-86.8,2,96,eor
4928,2021060112,3996,-999,48.66,9.26,19747,58.66,-56.5,1,-86.8,1.7,92,eor
4928,2021060112,3998,-999,48.66,9.26,19755,58.58,-56.5,1,-86.8,1.4,87,eor
4928,2021060112,4000,-999,48.66,9.26,19765,58.49,-56.5,1,-86.8,1.2,77,eor
4928,2021060112,4002,-999,48.66,9.26,19776,58.4,-56.5,1,-86.9,1.1,62,eor
4928,2021060112,4004,-999,48.66,9.26,19785,58.3,-56.5,1,-86.9,1.1,43,eor
4928,2021060112,4006,-999,48.66,9.26,19795,58.22,-56.5,1,-86.9,1.2,27,eor
4928,2021060112,4008,-999,48.66,9.26,19805,58.12,-56.5,1,-87,1.4,15,eor
4928,2021060112,4010,-999,48.66,9.26,19815,58.03,-56.5,1,-87,1.7,8,eor
4928,2021060112,4012,-999,48.66,9.26,19826,57.95,-56.4,1,-87,2,4,eor
4928,2021060112,4014,-999,48.66,9.26,19834,57.87,-56.4,1,-87,2.3,1,eor
4928,2021060112,4016,-999,48.66,9.26,19844,57.78,-56.4,1,-87,2.6,0,eor
4928,2021060112,4018,-999,48.66,9.26,19853,57.7,-56.3,1,-87,2.9,360,eor
4928,2021060112,4020,-999,48.66,9.26,19864,57.61,-56.3,1,-87,3.1,0,eor
4928,2021060112,4022,-999,48.66,9.26,19871,57.53,-56.3,1,-87,3.3,1,eor
4928,2021060112,4024,-999,48.66,9.26,19880,57.43,-56.3,1,-87,3.4,3,eor
4928,2021060112,4026,-999,48.66,9.26,19891,57.34,-56.3,1,-86.9,3.5,5,eor
4928,2021060112,4028,-999,48.66,9.26,19902,57.26,-56.2,1,-86.9,3.6,7,eor
4928,2021060112,4030,-999,48.66,9.26,19911,57.16,-56.2,1,-86.9,3.7,11,eor
4928,2021060112,4032,-999,48.66,9.26,19920,57.08,-56.2,1,-87,3.7,14,eor
4928,2021060112,4034,-999,48.66,9.26,19931,57,-56.2,1,-86.9,3.8,19,eor
4928,2021060112,4036,-999,48.66,9.26,19940,56.9,-56.1,1,-86.9,3.8,23,eor
4928,2021060112,4038,-999,48.66,9.26,19951,56.82,-56,1,-86.8,3.9,28,eor
4928,2021060112,4040,-999,48.66,9.26,19961,56.73,-55.8,1,-86.8,4,33,eor
4928,2021060112,4042,-999,48.66,9.26,19969,56.65,-55.8,1,-86.7,4.1,37,eor
4928,2021060112,4044,-999,48.66,9.26,19978,56.57,-55.8,1,-86.8,4.3,41,eor
4928,2021060112,4046,-999,48.66,9.26,19987,56.48,-55.8,1,-86.8,4.5,44,eor
4928,2021060112,4048,-999,48.66,9.26,19995,56.4,-55.8,1,-86.8,4.6,47,eor
4928,2021060112,4050,-999,48.66,9.26,20006,56.32,-55.9,1,-86.9,4.7,50,eor
4928,2021060112,4052,-999,48.66,9.26,20017,56.22,-55.9,1,-86.9,4.8,52,eor
4928,2021060112,4054,-999,48.66,9.26,20026,56.14,-55.9,1,-86.9,4.9,53,eor
4928,2021060112,4056,-999,48.66,9.26,20036,56.06,-55.8,1,-86.9,4.9,55,eor
4928,2021060112,4058,-999,48.66,9.26,20045,55.98,-55.8,1,-86.9,4.9,56,eor
4928,2021060112,4060,-999,48.66,9.26,20054,55.89,-55.8,1,-86.9,4.8,58,eor
4928,2021060112,4062,-999,48.66,9.26,20064,55.81,-55.8,1,-86.9,4.7,59,eor
4928,2021060112,4064,-999,48.66,9.26,20073,55.73,-55.8,1,-86.9,4.6,61,eor
4928,2021060112,4066,-999,48.66,9.26,20080,55.66,-55.8,1,-86.9,4.4,63,eor
4928,2021060112,4068,-999,48.66,9.26,20091,55.58,-55.7,1,-86.9,4.2,65,eor
4928,2021060112,4070,-999,48.66,9.26,20100,55.48,-55.6,1,-86.8,4,67,eor
4928,2021060112,4072,-999,48.66,9.26,20109,55.4,-55.5,1,-86.7,3.8,70,eor
4928,2021060112,4074,-999,48.66,9.26,20119,55.32,-55.5,1,-86.7,3.6,73,eor
4928,2021060112,4076,-999,48.66,9.26,20129,55.24,-55.4,1,-86.6,3.5,77,eor
4928,2021060112,4078,-999,48.66,9.26,20138,55.16,-55.4,1,-86.6,3.3,80,eor
4928,2021060112,4080,-999,48.66,9.26,20147,55.08,-55.5,1,-86.6,3.2,85,eor
4928,2021060112,4082,-999,48.66,9.26,20157,55,-55.5,1,-86.6,3.1,89,eor
4928,2021060112,4084,-999,48.66,9.26,20167,54.92,-55.5,1,-86.6,3,93,eor
4928,2021060112,4086,-999,48.66,9.26,20175,54.84,-55.6,1,-86.6,2.9,98,eor
4928,2021060112,4088,-999,48.66,9.26,20186,54.76,-55.6,1,-86.5,2.9,102,eor
4928,2021060112,4090,-999,48.66,9.26,20196,54.67,-55.7,1,-86.6,2.8,107,eor
4928,2021060112,4092,-999,48.66,9.26,20204,54.59,-55.8,1,-86.6,2.8,110,eor
4928,2021060112,4094,-999,48.66,9.26,20214,54.5,-55.9,1,-86.6,2.8,113,eor
4928,2021060112,4096,-999,48.66,9.26,20225,54.41,-56,1,-86.7,2.8,116,eor
4928,2021060112,4098,-999,48.66,9.26,20236,54.33,-56,1,-86.7,2.8,117,eor
4928,2021060112,4100,-999,48.66,9.26,20245,54.24,-56.1,1,-86.8,2.8,118,eor
4928,2021060112,4102,-999,48.66,9.26,20254,54.16,-56.1,1,-86.8,2.7,117,eor
4928,2021060112,4104,-999,48.66,9.26,20263,54.08,-56.1,1,-86.8,2.7,116,eor
4928,2021060112,4106,-999,48.66,9.26,20272,54,-56.1,1,-86.8,2.7,114,eor
4928,2021060112,4108,-999,48.66,9.26,20283,53.92,-55.9,1,-86.8,2.7,112,eor
4928,2021060112,4110,-999,48.66,9.26,20293,53.83,-55.8,1,-86.7,2.7,109,eor
4928,2021060112,4112,-999,48.66,9.26,20303,53.75,-55.7,1,-86.7,2.8,106,eor
4928,2021060112,4114,-999,48.66,9.26,20314,53.66,-55.6,1,-86.6,2.8,102,eor
4928,2021060112,4116,-999,48.66,9.25,20324,53.57,-55.6,1,-86.7,2.9,100,eor
4928,2021060112,4118,-999,48.66,9.25,20335,53.49,-55.6,1,-86.7,3,97,eor
4928,2021060112,4120,-999,48.66,9.25,20344,53.4,-55.7,1,-86.8,3.2,95,eor
4928,2021060112,4122,-999,48.66,9.25,20355,53.32,-55.8,1,-86.8,3.3,94,eor
4928,2021060112,4124,-999,48.66,9.25,20363,53.24,-55.8,1,-86.9,3.4,93,eor
4928,2021060112,4126,-999,48.66,9.25,20373,53.16,-55.8,1,-86.9,3.6,93,eor
4928,2021060112,4128,-999,48.66,9.25,20384,53.07,-55.8,1,-86.9,3.7,93,eor
4928,2021060112,4130,-999,48.66,9.25,20393,53,-55.7,1,-86.8,3.9,93,eor
4928,2021060112,4132,-999,48.66,9.25,20403,52.91,-55.7,1,-86.8,4,93,eor
4928,2021060112,4134,-999,48.66,9.25,20413,52.83,-55.6,1,-86.7,4.2,94,eor
4928,2021060112,4136,-999,48.66,9.25,20423,52.74,-55.6,1,-86.7,4.3,94,eor
4928,2021060112,4138,-999,48.66,9.25,20435,52.66,-55.6,1,-86.7,4.5,94,eor
4928,2021060112,4140,-999,48.66,9.25,20444,52.57,-55.6,1,-86.7,4.7,95,eor
4928,2021060112,4142,-999,48.66,9.25,20453,52.49,-55.6,1,-86.7,4.8,95,eor
4928,2021060112,4144,-999,48.66,9.25,20464,52.4,-55.7,1,-86.8,5,95,eor
4928,2021060112,4146,-999,48.66,9.25,20474,52.33,-55.7,1,-86.8,5.1,95,eor
4928,2021060112,4148,-999,48.66,9.25,20483,52.24,-55.7,1,-86.8,5.2,94,eor
4928,2021060112,4150,-999,48.66,9.25,20495,52.16,-55.7,1,-86.8,5.3,94,eor
4928,2021060112,4152,-999,48.66,9.25,20504,52.09,-55.7,1,-86.8,5.4,94,eor
4928,2021060112,4154,-999,48.66,9.25,20514,52,-55.8,1,-86.8,5.4,93,eor
4928,2021060112,4156,-999,48.66,9.25,20525,51.91,-55.8,1,-86.8,5.5,93,eor
4928,2021060112,4158,-999,48.66,9.25,20536,51.83,-55.8,1,-86.8,5.5,93,eor
4928,2021060112,4160,-999,48.66,9.25,20545,51.74,-55.8,1,-86.8,5.4,93,eor
4928,2021060112,4162,-999,48.66,9.25,20555,51.67,-55.8,1,-86.8,5.4,94,eor
4928,2021060112,4164,-999,48.66,9.25,20565,51.58,-55.8,1,-86.8,5.4,94,eor
4928,2021060112,4166,-999,48.66,9.25,20575,51.5,-55.8,1,-86.8,5.4,95,eor
4928,2021060112,4168,-999,48.66,9.25,20585,51.43,-55.8,1,-86.8,5.3,96,eor
4928,2021060112,4170,-999,48.66,9.25,20594,51.35,-55.8,1,-86.8,5.3,98,eor
4928,2021060112,4172,-999,48.66,9.25,20603,51.28,-55.8,1,-86.8,5.4,100,eor
4928,2021060112,4174,-999,48.66,9.25,20612,51.19,-55.8,1,-86.8,5.4,102,eor
4928,2021060112,4176,-999,48.66,9.25,20624,51.1,-55.8,1,-86.8,5.5,104,eor
4928,2021060112,4178,-999,48.66,9.25,20636,51.03,-55.8,1,-86.8,5.6,107,eor
4928,2021060112,4180,-999,48.66,9.25,20645,50.94,-55.8,1,-86.8,5.7,109,eor
4928,2021060112,4182,-999,48.66,9.25,20655,50.85,-55.8,1,-86.8,5.9,112,eor
4928,2021060112,4184,-999,48.66,9.25,20665,50.78,-55.8,1,-86.8,6,115,eor
4928,2021060112,4186,-999,48.66,9.25,20676,50.69,-55.8,1,-86.9,6.2,117,eor
4928,2021060112,4188,-999,48.66,9.25,20684,50.62,-55.8,1,-86.9,6.3,119,eor
4928,2021060112,4190,-999,48.66,9.25,20697,50.53,-55.8,1,-86.9,6.4,122,eor
4928,2021060112,4192,-999,48.66,9.25,20707,50.45,-55.7,1,-86.9,6.5,124,eor
4928,2021060112,4194,-999,48.66,9.25,20717,50.37,-55.6,1,-86.8,6.6,126,eor
4928,2021060112,4196,-999,48.66,9.25,20727,50.29,-55.4,1,-86.8,6.7,128,eor
4928,2021060112,4198,-999,48.66,9.25,20737,50.21,-55.3,1,-86.7,6.7,130,eor
4928,2021060112,4200,-999,48.66,9.25,20748,50.13,-55.3,1,-86.7,6.6,132,eor
4928,2021060112,4202,-999,48.66,9.25,20757,50.05,-55.3,1,-86.7,6.6,133,eor
4928,2021060112,4204,-999,48.66,9.25,20766,49.97,-55.3,1,-86.7,6.4,135,eor
4928,2021060112,4206,-999,48.66,9.25,20778,49.9,-55.3,1,-86.8,6.3,137,eor
4928,2021060112,4208,-999,48.66,9.25,20786,49.82,-55.4,1,-86.8,6.1,138,eor
4928,2021060112,4210,-999,48.66,9.25,20797,49.74,-55.4,1,-86.8,5.9,140,eor
4928,2021060112,4212,-999,48.66,9.25,20807,49.66,-55.4,1,-86.7,5.6,142,eor
4928,2021060112,4214,-999,48.66,9.25,20818,49.58,-55.3,1,-86.7,5.4,144,eor
4928,2021060112,4216,-999,48.66,9.25,20827,49.49,-55.4,1,-86.7,5.1,146,eor
4928,2021060112,4218,-999,48.66,9.25,20839,49.41,-55.4,1,-86.7,4.9,148,eor
4928,2021060112,4220,-999,48.66,9.25,20848,49.34,-55.4,1,-86.7,4.6,151,eor
4928,2021060112,4222,-999,48.66,9.25,20860,49.25,-55.4,1,-86.7,4.3,153,eor
4928,2021060112,4224,-999,48.66,9.25,20870,49.17,-55.5,1,-86.7,4.1,156,eor
4928,2021060112,4226,-999,48.66,9.25,20880,49.1,-55.5,1,-86.7,3.9,159,eor
4928,2021060112,4228,-999,48.66,9.25,20889,49.03,-55.5,1,-86.7,3.7,163,eor
4928,2021060112,4230,-999,48.66,9.25,20899,48.94,-55.5,1,-86.7,3.5,166,eor
4928,2021060112,4232,-999,48.66,9.25,20910,48.86,-55.5,1,-86.7,3.3,170,eor
4928,2021060112,4234,-999,48.66,9.25,20922,48.77,-55.4,1,-86.7,3.2,174,eor
4928,2021060112,4236,-999,48.66,9.25,20931,48.69,-55.4,1,-86.7,3,178,eor
4928,2021060112,4238,-999,48.66,9.25,20944,48.61,-55.4,1,-86.7,2.9,182,eor
4928,2021060112,4240,-999,48.66,9.25,20956,48.53,-55.4,1,-86.7,2.8,187,eor
4928,2021060112,4242,-999,48.66,9.25,20964,48.44,-55.5,1,-86.7,2.7,191,eor
4928,2021060112,4244,-999,48.66,9.25,20975,48.37,-55.5,1,-86.7,2.6,196,eor
4928,2021060112,4246,-999,48.66,9.25,20984,48.29,-55.5,1,-86.7,2.5,201,eor
4928,2021060112,4248,-999,48.66,9.25,20996,48.21,-55.5,1,-86.7,2.5,205,eor
4928,2021060112,4250,-999,48.66,9.25,21008,48.12,-55.5,1,-86.7,2.4,210,eor
4928,2021060112,4252,-999,48.66,9.25,21019,48.04,-55.6,1,-86.7,2.4,215,eor
4928,2021060112,4254,-999,48.66,9.25,21027,47.97,-55.6,1,-86.7,2.4,219,eor
4928,2021060112,4256,-999,48.66,9.25,21037,47.89,-55.5,1,-86.7,2.3,223,eor
4928,2021060112,4258,-999,48.66,9.25,21049,47.82,-55.5,1,-86.7,2.3,227,eor
4928,2021060112,4260,-999,48.66,9.25,21058,47.74,-55.5,1,-86.7,2.2,230,eor
4928,2021060112,4262,-999,48.66,9.25,21069,47.66,-55.6,1,-86.7,2.1,234,eor
4928,2021060112,4264,-999,48.66,9.25,21080,47.58,-55.6,1,-86.7,2,237,eor
4928,2021060112,4266,-999,48.66,9.25,21091,47.49,-55.6,1,-86.8,1.9,240,eor
